image,num_plastics,avg_size,avg_aspect_ratio
135-b_png_jpg.rf.83e37c93a1a3e5cb199fe3d7f07fe236_flip_h.jpg,14,988.32043,1.2702016
393-d_png_jpg.rf.cd4876676e01e0505cc5845402c326f6.jpg,12,1721.4542,1.6462735
393-d_png_jpg.rf.cd4876676e01e0505cc5845402c326f6_flip_h.jpg,11,1177.3693,1.4561347
201-b_png_jpg.rf.8224fa223df786ae6db0328eb9c7f316.jpg,7,2414.402,1.6601756
201-b_png_jpg.rf.8224fa223df786ae6db0328eb9c7f316_flip_h.jpg,7,2430.9683,1.6537303
313-c_png_jpg.rf.91e92cfb8a302095f619d629f7f23190.jpg,12,1489.4628,1.9949932
313-c_png_jpg.rf.91e92cfb8a302095f619d629f7f23190_flip_h.jpg,12,1482.4667,1.9512585
354-c_png_jpg.rf.c3aba74ca38739af021b70393b2e4871.jpg,14,1703.7511,2.0079281
354-c_png_jpg.rf.c3aba74ca38739af021b70393b2e4871_flip_h.jpg,13,1763.3268,1.6524564
263-c_png_jpg.rf.5e02c62679a1eff00a8f31d3cb4126ca.jpg,10,1577.5692,1.2536032
263-c_png_jpg.rf.5e02c62679a1eff00a8f31d3cb4126ca_flip_h.jpg,11,1504.1349,1.2527858
238-b_png_jpg.rf.a64946f8a5534e0644929cf8062c0bc7.jpg,16,1420.1278,1.777827
238-b_png_jpg.rf.a64946f8a5534e0644929cf8062c0bc7_flip_h.jpg,14,1545.3682,1.6425468
331-c_png_jpg.rf.0488b9210c76b5f10f0e58138cd10801.jpg,8,2229.7168,2.3554366
331-c_png_jpg.rf.0488b9210c76b5f10f0e58138cd10801_flip_h.jpg,7,2441.5945,1.6152738
291-c_png_jpg.rf.7e9d8fe21c5ab324597a960d1953c8bc.jpg,8,1772.2236,1.4482608
291-c_png_jpg.rf.7e9d8fe21c5ab324597a960d1953c8bc_flip_h.jpg,8,1770.6273,1.4504992
337-c_png_jpg.rf.6a108941fd28f3438de96d94a4a69e33.jpg,11,1770.0765,2.021773
337-c_png_jpg.rf.6a108941fd28f3438de96d94a4a69e33_flip_h.jpg,10,1866.9547,1.4701103
208-b_png_jpg.rf.f87153069a2f682704cd4a5995859a47.jpg,13,1525.2772,1.4450186
208-b_png_jpg.rf.f87153069a2f682704cd4a5995859a47_flip_h.jpg,12,1653.6973,1.4663941
173-b_png_jpg.rf.89e96183ff700c4b3f4100d3d5b3e71d.jpg,14,1123.7091,1.4476519
173-b_png_jpg.rf.89e96183ff700c4b3f4100d3d5b3e71d_flip_h.jpg,14,1125.4861,1.4393079
55_png_jpg.rf.0ad77efd130d361f43c530a39649934f.jpg,16,1174.1262,1.1951923
55_png_jpg.rf.0ad77efd130d361f43c530a39649934f_flip_h.jpg,16,1180.911,1.2141628
221-b_png_jpg.rf.f0c3cd35438ccccba66183b101b07eb9.jpg,11,1819.284,1.5436782
221-b_png_jpg.rf.f0c3cd35438ccccba66183b101b07eb9_flip_h.jpg,11,1824.0577,1.5412236
366-c_png_jpg.rf.3d567ee652518d6c9348e31eabab72ca.jpg,10,1841.2439,1.7264541
366-c_png_jpg.rf.3d567ee652518d6c9348e31eabab72ca_flip_h.jpg,9,1920.0083,1.5051265
199-b_png_jpg.rf.bcd5d4b79e4d5f010b72d4ffb30f1561.jpg,19,1096.5803,1.4379431
199-b_png_jpg.rf.bcd5d4b79e4d5f010b72d4ffb30f1561_flip_h.jpg,17,1177.4441,1.4258213
189-b_png_jpg.rf.1f6a8cd600c62c8eecd38208eae258ab.jpg,15,1238.8203,1.4157948
189-b_png_jpg.rf.1f6a8cd600c62c8eecd38208eae258ab_flip_h.jpg,14,1324.2953,1.4237442
381-d-_png_jpg.rf.f3ca2bc306e4ae23c59ec2fc809ec571.jpg,6,2903.0896,2.1061676
381-d-_png_jpg.rf.f3ca2bc306e4ae23c59ec2fc809ec571_flip_h.jpg,5,1946.0554,1.8064954
322-c_png_jpg.rf.90abac97c4b908d956b25a97b984377c.jpg,12,1369.3345,1.9238352
322-c_png_jpg.rf.90abac97c4b908d956b25a97b984377c_flip_h.jpg,12,1364.1086,1.8864164
281-c_png_jpg.rf.fbdcde433cac678b053aa7098ea74ca9.jpg,6,2342.2314,1.5553213
281-c_png_jpg.rf.fbdcde433cac678b053aa7098ea74ca9_flip_h.jpg,6,2344.4211,1.5504351
191-b_png_jpg.rf.2070f26dc58ab6df8b79b18cbc377c5e.jpg,9,1775.6597,1.5600563
191-b_png_jpg.rf.2070f26dc58ab6df8b79b18cbc377c5e_flip_h.jpg,9,1780.5865,1.5495865
231-b_png_jpg.rf.beca9e75e21785c2ec701cd3d42354f2.jpg,10,1988.7063,2.1080728
231-b_png_jpg.rf.beca9e75e21785c2ec701cd3d42354f2_flip_h.jpg,9,2102.8232,1.8656611
102_png_jpg.rf.17be4b986112505e81c1026710dba0c0.jpg,11,1684.191,1.2436116
102_png_jpg.rf.17be4b986112505e81c1026710dba0c0_flip_h.jpg,10,1838.6973,1.248255
340-c_png_jpg.rf.818428409b4a70ed74a6180c52b85a78.jpg,17,1427.3625,1.7606227
340-c_png_jpg.rf.818428409b4a70ed74a6180c52b85a78_flip_h.jpg,16,1460.134,1.4312092
350-c_png_jpg.rf.19e93ecc46f8014648398cf5623aa867.jpg,18,1302.896,1.3989432
350-c_png_jpg.rf.19e93ecc46f8014648398cf5623aa867_flip_h.jpg,18,1297.6979,1.4051386
257-c_png_jpg.rf.99bc3a6bc9059f96892fcedbe481a246.jpg,7,2011.7072,1.228492
257-c_png_jpg.rf.99bc3a6bc9059f96892fcedbe481a246_flip_h.jpg,6,2217.7144,1.2368909
70_png_jpg.rf.5805ffd1066a9aab9f36f1f40ee4d637.jpg,19,1594.9542,1.4988067
70_png_jpg.rf.5805ffd1066a9aab9f36f1f40ee4d637_flip_h.jpg,16,1670.6809,1.4228715
353-c_png_jpg.rf.e8ad5b177e766c43b97d4af590c8d401.jpg,12,1854.2261,2.1640785
353-c_png_jpg.rf.e8ad5b177e766c43b97d4af590c8d401_flip_h.jpg,11,1934.9633,1.7516587
59_png_jpg.rf.5406c468ced35e059af867b282a399cd.jpg,13,1543.4163,1.2378137
59_png_jpg.rf.5406c468ced35e059af867b282a399cd_flip_h.jpg,13,1721.2273,1.2839189
247-b_png_jpg.rf.3e8f03de24536523f358fd98858afb81.jpg,16,1466.3455,1.7969714
247-b_png_jpg.rf.3e8f03de24536523f358fd98858afb81_flip_h.jpg,15,1497.0826,1.6352036
312-c_png_jpg.rf.4a5dc7897dd08dcabd8aadc306d9174e.jpg,10,1630.5758,2.1016872
312-c_png_jpg.rf.4a5dc7897dd08dcabd8aadc306d9174e_flip_h.jpg,10,1626.6698,2.052147
278-c_png_jpg.rf.c14be0460e13a35ebf515ea12214783a.jpg,9,1919.0421,1.4741244
278-c_png_jpg.rf.c14be0460e13a35ebf515ea12214783a_flip_h.jpg,9,1915.3527,1.4702123
107_png_jpg.rf.73241dbb21e6d9b483abd5068ce88d5a.jpg,13,1791.5527,1.271302
107_png_jpg.rf.73241dbb21e6d9b483abd5068ce88d5a_flip_h.jpg,12,1743.049,1.2559673
157-b_png_jpg.rf.36e7df18064452ddf587c13f2fef89a9.jpg,10,1367.2936,1.4504368
157-b_png_jpg.rf.36e7df18064452ddf587c13f2fef89a9_flip_h.jpg,9,1408.7688,1.4844787
327-c_png_jpg.rf.a925c58e7fe67402c9ff0c91cb785daa.jpg,9,2146.3186,2.2434928
327-c_png_jpg.rf.a925c58e7fe67402c9ff0c91cb785daa_flip_h.jpg,8,2316.064,1.5587413
342-c_png_jpg.rf.7c6cf3a9650ba9560bde2832d2d8a05a.jpg,12,1631.0094,1.9077479
342-c_png_jpg.rf.7c6cf3a9650ba9560bde2832d2d8a05a_flip_h.jpg,11,1701.8378,1.4422836
214-b_png_jpg.rf.142421ab3c4a346b0f7a0901aadec127.jpg,16,1357.0654,1.4020612
214-b_png_jpg.rf.142421ab3c4a346b0f7a0901aadec127_flip_h.jpg,16,1361.8333,1.3922834
272-c_png_jpg.rf.37ecb976beff74687e51bf8392b2e379.jpg,10,1417.4921,1.1969578
272-c_png_jpg.rf.37ecb976beff74687e51bf8392b2e379_flip_h.jpg,10,1415.5201,1.2125566
358-c_png_jpg.rf.f9c44112745314fdce1087388b6a3891.jpg,13,1717.0541,2.0726871
358-c_png_jpg.rf.f9c44112745314fdce1087388b6a3891_flip_h.jpg,12,1778.6354,1.6974154
163-b_png_jpg.rf.8bcf64166bfc65e776887b82e00be4b0.jpg,13,1168.7532,1.4084321
163-b_png_jpg.rf.8bcf64166bfc65e776887b82e00be4b0_flip_h.jpg,11,1287.1315,1.4468948
241-b_png_jpg.rf.5bd0e363b244edda8deae6e725b16a6a.jpg,12,1790.8052,1.9515446
241-b_png_jpg.rf.5bd0e363b244edda8deae6e725b16a6a_flip_h.jpg,11,1863.0718,1.7383561
169-b_png_jpg.rf.63aafe0f42f9daab7cf709f1a5a3ab46.jpg,16,1058.8605,1.3616989
169-b_png_jpg.rf.63aafe0f42f9daab7cf709f1a5a3ab46_flip_h.jpg,15,1067.0375,1.3717799
110_png_jpg.rf.b975cd3673b8697a320f7334eab411b2.jpg,18,1473.3845,1.2471904
110_png_jpg.rf.b975cd3673b8697a320f7334eab411b2_flip_h.jpg,18,1338.8604,1.2388345
271-c_png_jpg.rf.6503d6c5843d494450aca616ef442262_lighting.jpg,8,1561.5972,1.2167832
108_png_jpg.rf.e0dae6e729cc7f93f31fab794ff57063_lighting.jpg,15,1625.8376,1.2804339
372lc_png_jpg.rf.f94c4d75695bcd3377cf6bd7990759f9_lighting.jpg,12,1661.4839,1.6425991
128-b_png_jpg.rf.d0e955ad7228bfacce93693137548354_lighting.jpg,9,1229.9906,1.3351167
138-b_png_jpg.rf.2b3bfbe89c9ce80c79c415ef99c9323a_lighting.jpg,11,1138.7584,1.3101214
213-b_png_jpg.rf.b36b1e078ce9883ab00a5934fbff50ae_lighting.jpg,15,1372.575,1.4017981
144-b_png_jpg.rf.8ef4af5977ea9493d14fc90627a2a4f3_lighting.jpg,14,1024.0344,1.2731907
359-c_png_jpg.rf.0d2b5b898c808bcab9ae517a3133748a_lighting.jpg,15,1594.8539,1.939251
371-c_png_jpg.rf.5389c852a1059d9a012e32da0954ba37_lighting.jpg,11,1678.8473,1.6688824
244-b_png_jpg.rf.a62f1c8e0a249e90782f27e9ee5f4086_lighting.jpg,19,1300.9886,1.689469
103_png_jpg.rf.c3289db201631c80cdfa3a8d842d9325_lighting.jpg,13,1520.7216,1.2577173
163-b_png_jpg.rf.8bcf64166bfc65e776887b82e00be4b0_lighting.jpg,13,1282.2571,1.5396627
132-b_png_jpg.rf.6449e7eda8a95055693bf3b194da91e6_lighting.jpg,8,1371.4031,1.3334067
273-c_png_jpg.rf.bd031f6934e52b5fc03d278f2b8d3fc4_lighting.jpg,13,2046.7944,1.2369919
342-c_png_jpg.rf.7c6cf3a9650ba9560bde2832d2d8a05a_lighting.jpg,12,1634.43,1.895698
115_png_jpg.rf.9ca8394b62e0077efd3bce64d6a2f9d8_lighting.jpg,19,1683.8892,1.2905078
389-d_png_jpg.rf.0aed3f099fd2b5444c090913814365dd_lighting.jpg,13,1575.2085,1.593771
169-b_png_jpg.rf.63aafe0f42f9daab7cf709f1a5a3ab46_lighting.jpg,15,1067.0613,1.3777372
186-b_png_jpg.rf.5560b882e08cba2886a28b990c785943_lighting.jpg,8,1911.9128,1.5963616
171-b_png_jpg.rf.74465c6af41926407919e9ea4ba22349_lighting.jpg,9,1510.7905,1.5787854
243-b_png_jpg.rf.404026ad6b33f562d6de3bc2f9935e49_lighting.jpg,17,1386.594,1.7475631
197-b_png_jpg.rf.d1c22b1335b54c49feda59e2f6fb6a5e_lighting.jpg,13,1383.8424,1.4871927
206-b_png_jpg.rf.6d3108cb3fd3d372631ab95d9a7242df_lighting.jpg,8,2213.9946,1.5930207
399-d_png_jpg.rf.70a8dc72ca445ba739729acfdb63a2fd_lighting.jpg,15,1476.6643,1.5450141
316-c_png_jpg.rf.4eb54a536d7da77ef5c8bbeee7ea2f07_lighting.jpg,10,2556.9995,2.1052437
150-b_png_jpg.rf.653de9beef70f75ae5614f53b8f119f3_lighting.jpg,17,973.1651,1.3415437
119_png_jpg.rf.9f748417426aa964b883d8845eb3db26_lighting.jpg,18,1721.5359,1.3935982
110_png_jpg.rf.b975cd3673b8697a320f7334eab411b2_lighting.jpg,18,1482.6924,1.2661501
278-c_png_jpg.rf.c14be0460e13a35ebf515ea12214783a_lighting.jpg,9,1914.9325,1.4851872
247-b_png_jpg.rf.3e8f03de24536523f358fd98858afb81_lighting.jpg,16,1466.2277,1.8007804
374-c_png_jpg.rf.06117a5c14b6c98abbe989567110b902_lighting.jpg,17,1354.3262,1.5149782
223-b_png_jpg.rf.0dfca1c4df4e204ff55c3d2f8ba85d8e_lighting.jpg,16,1385.1432,1.4440461
302-c_png_jpg.rf.2bdb31032013796d436b7c8418659fde_lighting.jpg,8,2010.9125,2.32511
298-c_png_jpg.rf.e3180937fc05f9308fb866546e6cd141_lighting.jpg,13,1333.3932,1.369297
35_png_jpg.rf.7e22532284c358222b4e25fce3749f14_lighting.jpg,14,1446.2284,1.2580721
241-b_png_jpg.rf.5bd0e363b244edda8deae6e725b16a6a_lighting.jpg,12,1791.9911,1.9531436
124_png_jpg.rf.a93a03fbd0e40c7b197f285bc76cc4f4_lighting.jpg,18,1925.7902,1.4073566
147-b_png_jpg.rf.41ee8f3131645da8301dc9f272b61bf9_lighting.jpg,12,1158.9913,1.3937451
55_png_jpg.rf.0ad77efd130d361f43c530a39649934f_lighting.jpg,15,1247.1355,1.1997492
339-c_png_jpg.rf.b414ca10ac2d54608b4ff629dd694f3b_lighting.jpg,16,2084.201,1.7859814
340-c_png_jpg.rf.818428409b4a70ed74a6180c52b85a78_lighting.jpg,17,1430.3823,1.7614511
295-c_png_jpg.rf.cb0db0a3fdfa4d299c462f8768a5d1db_lighting.jpg,16,1289.1472,1.3599254
301-c_png_jpg.rf.460c8115a784a3f52e9b4cd2e2e836d0_lighting.jpg,6,2415.1357,2.7340622
193-b_png_jpg.rf.fed46c80b2f5f375310b8ceec4d36184_lighting.jpg,14,1296.4509,1.4338118
106_png_jpg.rf.6dbf8c890703cbd8dee451f54108cec0_lighting.jpg,11,2008.9238,1.2695729
176-b_png_jpg.rf.365c5eaf8464a5c4dacb55754eb08bfe_lighting.jpg,6,2316.7,1.7495475
157-b_png_jpg.rf.36e7df18064452ddf587c13f2fef89a9_lighting.jpg,9,1409.9049,1.4848256
400-d_png_jpg.rf.3c72654ee522a505ae2d51bb14b693ff_lighting.jpg,17,1345.5391,1.5476388
72_png_jpg.rf.7f8b722b87619eb56751d62221d57bfe_lighting.jpg,14,2218.1948,1.5977911
127-b_png_jpg.rf.3aa655fbe7aaf9f506dfe513e9db7a85_lighting.jpg,7,1447.0345,1.3549002
363-c_png_jpg.rf.822e893f66ee43676e4c27e0bd05debd_lighting.jpg,13,1654.0651,1.6408403
379-d_png_jpg.rf.d4d6db5a7228eba0d7bf2a936bf800e1_lighting.jpg,11,1692.285,1.651973
332-c_png_jpg.rf.88c34655281d8253c875a02cdd3c2898_lighting.jpg,10,1935.498,2.1200418
282-c_png_jpg.rf.d97bb0b33c89c0db09e6a949b01975dc_lighting.jpg,8,1973.2775,1.4486271
390-d_png_jpg.rf.7443b284172cddd9aba37dbc2dde816f_lighting.jpg,15,1413.0525,1.5904783
351-c_png_jpg.rf.7445fcd912524631e3f078e85aa35faa_lighting.jpg,8,2383.9744,2.6063023
238-b_png_jpg.rf.a64946f8a5534e0644929cf8062c0bc7_lighting.jpg,16,1422.7351,1.7787294
327-c_png_jpg.rf.a925c58e7fe67402c9ff0c91cb785daa_lighting.jpg,8,2398.4592,2.3488655
285-c_png_jpg.rf.22781eb1276972c6a6a298bfe5ebc3d9_lighting.jpg,12,1629.0658,1.4614946
126-b-_png_jpg.rf.b8813ca7c009699d54a2a82422d6e08f_lighting.jpg,3,2930.618,1.6145114
284-c_png_jpg.rf.66aa5e1259cf99e2b1096dbd75e1fbda_lighting.jpg,12,1579.1259,1.3788308
396-d_png_jpg.rf.77a4dc64c7ca8580eae44a37946b2cfb_lighting.jpg,9,2243.4019,1.8414165
225-b_png_jpg.rf.6628321554cac8da1b31b8c164407280_lighting.jpg,22,1161.037,1.3584539
375-c_png_jpg.rf.e243ab1d11be49c56839d7a9b2f3093c_lighting.jpg,20,1774.082,1.5092266
120_png_jpg.rf.0df700e16b056aeff37de847ddf111b4_lighting.jpg,15,2026.5721,1.4374436
234-b_png_jpg.rf.3efd838c29ee1cd1bd1cdf1024bb1ed1_lighting.jpg,18,1337.4221,1.7082275
65_png_jpg.rf.5493c98f6065664fd1f53a551fd87076_lighting.jpg,17,1654.8402,1.2595822
118_png_jpg.rf.b3775cf76da0abd0feccf751e42357d9_lighting.jpg,17,1829.6533,1.4404107
201-b_png_jpg.rf.8224fa223df786ae6db0328eb9c7f316_lighting.jpg,7,2424.4807,1.6543432
164-b_png_jpg.rf.bdd7bd4e4e01a089a87b4b613f68ea0e_lighting.jpg,14,1158.8557,1.3882154
384-d_png_jpg.rf.a3e03b0c8ac9cc21f0ce08a454eac355_lighting.jpg,11,1693.7675,1.6567116
177-b_png_jpg.rf.dc93f5e2ecebe58c0f229479e238251d_lighting.jpg,9,1679.7135,1.5416765
175-b_png_jpg.rf.d9d2a5181fa595292923fcf0f2878519_lighting.jpg,17,1030.4491,1.3908669
139-b_png_jpg.rf.33de3a4e80e3af906cee845fc2144e91_lighting.jpg,13,1044.3575,1.2761778
350-c_png_jpg.rf.19e93ecc46f8014648398cf5623aa867_lighting.jpg,12,1931.2516,2.4666536
326-c_png_jpg.rf.cb0e53037e0eae3183dcf93d0520d15f_lighting.jpg,7,2532.5964,2.522697
210-b_png_jpg.rf.a14e85e796da54730e161a9fc32bc469_lighting.jpg,16,1371.5435,1.3911939
200-b_png_jpg.rf.df2d6c84da4cb0b76bd65f23a02a3ac7_lighting.jpg,18,1165.4467,1.4196532
318-c_png_jpg.rf.561b102bf4a42ecaf10d6f8fc93f2146_lighting.jpg,13,1377.951,1.9134774
297-c_png_jpg.rf.4a50c3e4735fb1bdd0b1c598bbcfb979_lighting.jpg,11,1441.0791,1.3606863
251-c_png_jpg.rf.d59fa37bb0e4367dc1139e7885a6e4f4_lighting.jpg,4,3045.8079,1.3024291
336-c_png_jpg.rf.8c716a403e08b33237d656ab9b98ef9a_lighting.jpg,9,1990.3479,2.1937165
292-c_png_jpg.rf.b74011feed79105abd9f8e7be5f86548_lighting.jpg,10,1576.7274,1.3794214
354-c_png_jpg.rf.c3aba74ca38739af021b70393b2e4871_lighting.jpg,14,1702.7946,2.0113633
319-c_png_jpg.rf.35961787b9e48f263bf4fff9f1179318_lighting.jpg,15,1290.6678,1.8000699
381-d-_png_jpg.rf.f3ca2bc306e4ae23c59ec2fc809ec571_lighting.jpg,4,2448.404,1.9847368
235-b_png_jpg.rf.8dfe7e6c920e2b15df02dc0dceb77c24_lighting.jpg,18,1330.9442,1.7126015
383-d_png_jpg.rf.57ec59b28dfdfcbb1a12d0f843a15975_lighting.jpg,10,1882.7292,1.7101543
328-c_png_jpg.rf.d7b1957511a699c0ae9c09d90b7bde9a_lighting.jpg,12,2634.9543,2.0307803
313-c_png_jpg.rf.91e92cfb8a302095f619d629f7f23190_lighting.jpg,11,1612.4242,2.0670533
170-b_png_jpg.rf.01e49069d834c199e54370dd7666f2e8_lighting.jpg,17,991.38727,1.3523959
323-c_png_jpg.rf.cbb79ea6916c035a1e06bf37bdba887c_lighting.jpg,15,1918.2847,1.8225024
394-d_png_jpg.rf.3d91c42833271bed92467255cc1184ea_lighting.jpg,14,1526.1755,1.56943
185-b_png_jpg.rf.0619b488b1dc4bd2e20b403d5b6388a6_lighting.jpg,13,1447.1486,1.4552594
250-b_png_jpg.rf.4ed1a9ab26b1218da109492041607544_lighting.jpg,21,1256.4429,1.665695
207-b_png_jpg.rf.473ab7dd7acfa2825c270b0c0e60279e_lighting.jpg,10,1889.2994,1.5103331
159-b_png_jpg.rf.c4f9eafebc5b63978218782e680c89ab_motionblur.jpg,14,1131.609,1.36321
157-b_png_jpg.rf.36e7df18064452ddf587c13f2fef89a9_motionblur.jpg,9,1411.6525,1.4833084
161-b_png_jpg.rf.4f3002c3f49176e2e963c53692fe0ad8_motionblur.jpg,8,1629.7424,1.5597796
155-b_png_jpg.rf.dfbd817c8000ef9aeb19de6b4731f886_motionblur.jpg,13,1146.273,1.3558438
154-b_png_jpg.rf.5e57a5c8a80495f3ce7b4ceef669c1a0_motionblur.jpg,12,1169.7078,1.3937668
149-b_png_jpg.rf.2081c780399b0bdf8ac7ae8a3084b1c2_motionblur.jpg,14,1081.3315,1.3310376
158-b_png_jpg.rf.e475724b66ddf1e85a9c4b161a471971_motionblur.jpg,11,1241.7219,1.4601508
156-b_png_jpg.rf.971e25969f62c3bc1c36196e802e02da_motionblur.jpg,6,1912.9093,1.6591626
152-b_png_jpg.rf.e0e2643321931d8a81f3d4617176f556_motionblur.jpg,8,1493.1361,1.5186584
153-b_png_jpg.rf.2c82aa0143e418235aece72964bb8e00_motionblur.jpg,10,1292.4973,1.4718876
151-b_png_jpg.rf.808c337ef89a3fa4d1246fb6eb7631c0_motionblur.jpg,6,2084.2078,1.9064296
150-b_png_jpg.rf.653de9beef70f75ae5614f53b8f119f3_motionblur.jpg,15,1051.5428,1.3124329
147-b_png_jpg.rf.41ee8f3131645da8301dc9f272b61bf9_motionblur.jpg,13,1133.1571,1.3572643
148-b_png_jpg.rf.6a5a1796e4394c060a71dbd312466a77_motionblur.jpg,12,1171.2814,1.3540043
144-b_png_jpg.rf.8ef4af5977ea9493d14fc90627a2a4f3_motionblur.jpg,13,1097.2394,1.2867551
145-b_png_jpg.rf.39b786e8bb6e77b28dee99adef5ea549_motionblur.jpg,14,1062.6234,1.2421097
146-b_png_jpg.rf.a59ee4a6f1d554bcbd1e3d8309e74c5d_motionblur.jpg,9,1418.3859,1.4698666
143-b_png_jpg.rf.3b6bb1a9388bedabe3ab6ec57c528917_motionblur.jpg,12,1108.3304,1.3159899
142-b_png_jpg.rf.1ab36cf2217b08c266cb218a537125db_motionblur.jpg,9,1365.4526,1.31556
139-b_png_jpg.rf.33de3a4e80e3af906cee845fc2144e91_motionblur.jpg,14,1042.7101,1.2928879
138-b_png_jpg.rf.2b3bfbe89c9ce80c79c415ef99c9323a_motionblur.jpg,11,1140.7046,1.3026962
141-b_png_jpg.rf.d26cb5d16c70b1896bc776aca9f84bfd_motionblur.jpg,7,1600.8457,1.3701411
140-b_png_jpg.rf.5fd9dfa403070245871263f1370dfae4_motionblur.jpg,14,1019.3462,1.2583061
135-b_png_jpg.rf.83e37c93a1a3e5cb199fe3d7f07fe236_motionblur.jpg,14,988.40106,1.2301543
136-b_png_jpg.rf.cc30240cf2aa3895576a7c448b128bdf_motionblur.jpg,6,1749.4229,1.3781723
13_png_jpg.rf.5fbb16459a35f150e5232061aa6a4456_motionblur.jpg,10,2095.0176,1.4973692
131-b_png_jpg.rf.8db7851b5892b790c2de53e520b1f29b_motionblur.jpg,5,1988.5684,1.4583251
125_png_jpg.rf.f679a0b3065fac0763c359373e657351_motionblur.jpg,19,1729.1865,1.3225418
129-b_png_jpg.rf.0c8a2f2b348ece55dc3f693697af7804_motionblur.jpg,10,1219.2708,1.2642823
126-b-_png_jpg.rf.b8813ca7c009699d54a2a82422d6e08f_motionblur.jpg,4,2234.4524,1.4976873
128-b_png_jpg.rf.d0e955ad7228bfacce93693137548354_motionblur.jpg,8,1387.9734,1.310065
137-b_png_jpg.rf.eff0354b8e78897b4266e0b043d01787_motionblur.jpg,9,1293.0146,1.3026278
132-b_png_jpg.rf.6449e7eda8a95055693bf3b194da91e6_motionblur.jpg,7,1570.4232,1.3747061
133-b_png_jpg.rf.80186252f34451d290761fdc12566f29_motionblur.jpg,9,1344.5665,1.357254
130-b_png_jpg.rf.48bb7cddb6e32c1aa12e3aed9fca8406_motionblur.jpg,14,938.0175,1.2801446
118_png_jpg.rf.b3775cf76da0abd0feccf751e42357d9_motionblur.jpg,16,1851.686,1.411965
113_png_jpg.rf.668e370d490b32b29033537eed4e30b6_motionblur.jpg,15,1952.8103,1.3165346
112_png_jpg.rf.f75694ff3aa5982df46d24145ef52dc0_motionblur.jpg,12,2147.2053,1.2733113
114_png_jpg.rf.964a9314076303d6703f9e67ed5a9b25_motionblur.jpg,18,1705.835,1.3087966
116_png_jpg.rf.813415e725d735810398ac386aa39476_motionblur.jpg,11,2316.5322,1.4708835
115_png_jpg.rf.9ca8394b62e0077efd3bce64d6a2f9d8_motionblur.jpg,18,1613.8542,1.2635732
117_png_jpg.rf.a4b5ea108810bdaabf92b334180f1ae1_motionblur.jpg,14,1894.217,1.4092406
134-b_png_jpg.rf.a5131ac90d55c206d575f113940d166d_motionblur.jpg,12,1094.4513,1.3170025
127-b_png_jpg.rf.3aa655fbe7aaf9f506dfe513e9db7a85_motionblur.jpg,7,1455.8242,1.3794001
122-_png_jpg.rf.327f3ed38afc955c19266b918d4cf4e8_motionblur.jpg,15,2122.9573,1.4051242
123_png_jpg.rf.a09e1ef90b2a4e056903f800940b3c07_motionblur.jpg,16,1937.1145,1.3711438
124_png_jpg.rf.a93a03fbd0e40c7b197f285bc76cc4f4_motionblur.jpg,18,1901.4607,1.394745
120_png_jpg.rf.0df700e16b056aeff37de847ddf111b4_motionblur.jpg,22,1591.6431,1.5397013
121_png_jpg.rf.43bc16074a7d3bce3764d1e8fa191d5f_motionblur.jpg,12,2417.7322,1.4203848
119_png_jpg.rf.9f748417426aa964b883d8845eb3db26_motionblur.jpg,17,1681.0054,1.3927534
109_png_jpg.rf.784ee9a57b5345671cebf062830820c6_motionblur.jpg,16,1440.37,1.2313237
104_png_jpg.rf.c8b9dc25f8d67206015e0db5aadbb84f_motionblur.jpg,14,1474.3894,1.2298348
106_png_jpg.rf.6dbf8c890703cbd8dee451f54108cec0_motionblur.jpg,9,2154.4526,1.2305541
107_png_jpg.rf.73241dbb21e6d9b483abd5068ce88d5a_motionblur.jpg,11,1885.6788,1.275248
103_png_jpg.rf.c3289db201631c80cdfa3a8d842d9325_motionblur.jpg,13,1513.0089,1.2505322
105_png_jpg.rf.066bbe0abac63d71f4d051ff76c4a660_motionblur.jpg,16,1356.8865,1.2487426
10_png_jpg.rf.72d0c0ae2fac4ffa68bd1a08b56dac09_motionblur.jpg,14,1610.4543,1.1971085
110_png_jpg.rf.b975cd3673b8697a320f7334eab411b2_motionblur.jpg,19,1393.8295,1.237258
111_png_jpg.rf.32a3b8cfd7decaecc62f5ff7c106757e_motionblur.jpg,12,2233.1064,1.2986974
108_png_jpg.rf.e0dae6e729cc7f93f31fab794ff57063_motionblur.jpg,13,1744.6151,1.2760193
101_png_jpg.rf.3d084f07d962f29553ed035951e04a01_motionblur.jpg,8,2116.241,1.2407908
100_png_jpg.rf.14fe947048c34894aa6a7d1fcd6b1eb5_motionblur.jpg,19,1709.0632,1.2977368
102_png_jpg.rf.17be4b986112505e81c1026710dba0c0_motionblur.jpg,11,1679.0962,1.2429105
230-b_png_jpg.rf.0d94261a94ae55b607ccf29f51eb4526_motionblur.jpg,16,1450.0411,1.7668839
228-b_png_jpg.rf.8619c313d09e2c0c10a44013154fabab_motionblur.jpg,13,1620.8999,1.9244837
217-b_png_jpg.rf.1a16b40654f8722255215dbd0b9ea975_motionblur.jpg,12,1709.3817,1.459395
215-b_png_jpg.rf.84186a694aacd75285277e111dfc6300_motionblur.jpg,18,1318.3572,1.3532561
214-b_png_jpg.rf.142421ab3c4a346b0f7a0901aadec127_motionblur.jpg,16,1359.4547,1.4055498
